datapath,in_port,eth_src,eth_dst,ip_src,ip_dst,protocol,tcp_src,tcp_dst,packet_count,byte_count,duration_sec,duration_nsec,class_label
10,0,,,,,0,0,0,2181,232666,79664,117000000,1
1,0,,,,,0,0,0,3855,402906,79664,240000000,1
3,0,,,,,0,0,0,2072,219430,79664,220000000,1
2,0,,,,,0,0,0,3718,397344,79664,233000000,1
5,0,,,,,0,0,0,2221,240952,79664,194000000,1
9,0,,,,,0,0,0,2001,208918,79664,136000000,1
7,0,,,,,0,0,0,2223,241144,79664,166000000,1
10,0,,,,,0,0,0,2181,232666,79674,123000000,1
1,0,,,,,0,0,0,3855,402906,79674,246000000,1
2,0,,,,,0,0,0,3718,397344,79674,238000000,1
3,0,,,,,0,0,0,2072,219430,79674,226000000,1
9,0,,,,,0,0,0,2001,208918,79674,141000000,1
7,0,,,,,0,0,0,2223,241144,79674,171000000,1
5,0,,,,,0,0,0,2221,240952,79674,200000000,1
1,0,,,,,0,0,0,3855,402906,79684,251000000,1
2,0,,,,,0,0,0,3718,397344,79684,243000000,1
5,0,,,,,0,0,0,2221,240952,79684,205000000,1
10,0,,,,,0,0,0,2181,232666,79684,129000000,1
7,0,,,,,0,0,0,2223,241144,79684,178000000,1
3,0,,,,,0,0,0,2072,219430,79684,232000000,1
9,0,,,,,0,0,0,2001,208918,79684,147000000,1
1,0,,,,,0,0,0,3855,402906,79694,256000000,1
2,0,,,,,0,0,0,3718,397344,79694,250000000,1
10,0,,,,,0,0,0,2181,232666,79694,135000000,1
3,0,,,,,0,0,0,2072,219430,79694,238000000,1
7,0,,,,,0,0,0,2223,241144,79694,183000000,1
9,0,,,,,0,0,0,2001,208918,79694,153000000,1
5,0,,,,,0,0,0,2221,240952,79694,212000000,1
1,0,,,,,0,0,0,3879,407778,79704,263000000,1
3,0,,,,,0,0,0,2085,222069,79704,242000000,1
2,0,,,,,0,0,0,3742,402216,79704,255000000,1
10,0,,,,,0,0,0,2195,235508,79704,143000000,1
9,0,,,,,0,0,0,2013,211354,79704,159000000,1
7,0,,,,,0,0,0,2238,244189,79704,189000000,1
5,0,,,,,0,0,0,2236,243997,79704,217000000,1
1,0,,,,,0,0,0,3879,407778,79714,270000000,1
2,0,,,,,0,0,0,3742,402216,79714,263000000,1
3,0,,,,,0,0,0,2085,222069,79714,250000000,1
10,0,,,,,0,0,0,2195,235508,79714,151000000,1
7,0,,,,,0,0,0,2238,244189,79714,196000000,1
9,0,,,,,0,0,0,2013,211354,79714,166000000,1
5,0,,,,,0,0,0,2236,243997,79714,225000000,1
9,0,,,,,0,0,0,2013,211354,79724,172000000,1
1,0,,,,,0,0,0,3879,407778,79724,276000000,1
2,0,,,,,0,0,0,3742,402216,79724,268000000,1
5,0,,,,,0,0,0,2236,243997,79724,231000000,1
3,0,,,,,0,0,0,2085,222069,79724,258000000,1
7,0,,,,,0,0,0,2238,244189,79724,203000000,1
10,0,,,,,0,0,0,2195,235508,79724,157000000,1
3,0,,,,,0,0,0,2085,222069,79734,262000000,1
2,0,,,,,0,0,0,3742,402216,79734,275000000,1
9,0,,,,,0,0,0,2015,211494,79734,179000000,1
1,0,,,,,0,0,0,3880,407848,79734,283000000,1
7,0,,,,,0,0,0,2239,244259,79734,209000000,1
10,0,,,,,0,0,0,2196,235578,79734,163000000,1
5,0,,,,,0,0,0,2236,243997,79734,237000000,1
1,0,,,,,0,0,0,3880,407848,79744,288000000,1
7,0,,,,,0,0,0,2239,244259,79744,214000000,1
2,0,,,,,0,0,0,3742,402216,79744,280000000,1
10,0,,,,,0,0,0,2196,235578,79744,169000000,1
3,0,,,,,0,0,0,2085,222069,79744,270000000,1
5,0,,,,,0,0,0,2236,243997,79744,242000000,1
9,0,,,,,0,0,0,2015,211494,79744,185000000,1
3,0,,,,,0,0,0,2085,222069,79754,274000000,1
10,0,,,,,0,0,0,2196,235578,79754,172000000,1
1,0,,,,,0,0,0,3880,407848,79754,294000000,1
7,0,,,,,0,0,0,2239,244259,79754,220000000,1
5,0,,,,,0,0,0,2236,243997,79754,248000000,1
2,0,,,,,0,0,0,3742,402216,79754,287000000,1
9,0,,,,,0,0,0,2015,211494,79754,190000000,1
1,0,,,,,0,0,0,3880,407848,79764,301000000,1
10,0,,,,,0,0,0,2196,235578,79764,179000000,1
9,0,,,,,0,0,0,2015,211494,79764,197000000,1
7,0,,,,,0,0,0,2239,244259,79764,227000000,1
2,0,,,,,0,0,0,3742,402216,79764,293000000,1
3,0,,,,,0,0,0,2085,222069,79764,283000000,1
5,0,,,,,0,0,0,2236,243997,79764,255000000,1
10,0,,,,,0,0,0,2196,235578,79774,184000000,1
1,0,,,,,0,0,0,3880,407848,79774,307000000,1
7,0,,,,,0,0,0,2239,244259,79774,233000000,1
5,0,,,,,0,0,0,2236,243997,79774,261000000,1
2,0,,,,,0,0,0,3742,402216,79774,299000000,1
9,0,,,,,0,0,0,2015,211494,79774,203000000,1
3,0,,,,,0,0,0,2085,222069,79774,288000000,1
1,0,,,,,0,0,0,3880,407848,79784,311000000,1
10,0,,,,,0,0,0,2196,235578,79784,190000000,1
2,0,,,,,0,0,0,3742,402216,79784,304000000,1
9,0,,,,,0,0,0,2015,211494,79784,208000000,1
3,0,,,,,0,0,0,2085,222069,79784,291000000,1
5,0,,,,,0,0,0,2236,243997,79784,266000000,1
7,0,,,,,0,0,0,2239,244259,79784,238000000,1
1,0,,,,,0,0,0,3880,407848,79794,316000000,1
3,0,,,,,0,0,0,2085,222069,79794,296000000,1
2,0,,,,,0,0,0,3742,402216,79794,309000000,1
9,0,,,,,0,0,0,2015,211494,79794,213000000,1
10,0,,,,,0,0,0,2196,235578,79794,194000000,1
5,0,,,,,0,0,0,2236,243997,79794,271000000,1
7,0,,,,,0,0,0,2239,244259,79794,243000000,1
10,0,,,,,0,0,0,2196,235578,79804,201000000,1
1,0,,,,,0,0,0,3880,407848,79804,322000000,1
9,0,,,,,0,0,0,2015,211494,79804,219000000,1
2,0,,,,,0,0,0,3742,402216,79804,315000000,1
3,0,,,,,0,0,0,2085,222069,79804,303000000,1
7,0,,,,,0,0,0,2239,244259,79804,249000000,1
5,0,,,,,0,0,0,2236,243997,79804,277000000,1
1,0,,,,,0,0,0,3880,407848,79814,328000000,1
3,0,,,,,0,0,0,2085,222069,79814,308000000,1
2,0,,,,,0,0,0,3742,402216,79814,321000000,1
7,0,,,,,0,0,0,2239,244259,79814,255000000,1
10,0,,,,,0,0,0,2196,235578,79814,207000000,1
9,0,,,,,0,0,0,2015,211494,79814,225000000,1
5,0,,,,,0,0,0,2236,243997,79814,283000000,1
10,0,,,,,0,0,0,2196,235578,79824,212000000,1
1,0,,,,,0,0,0,3880,407848,79824,334000000,1
2,0,,,,,0,0,0,3742,402216,79824,327000000,1
7,0,,,,,0,0,0,2239,244259,79824,260000000,1
3,0,,,,,0,0,0,2085,222069,79824,314000000,1
9,0,,,,,0,0,0,2015,211494,79824,230000000,1
5,0,,,,,0,0,0,2236,243997,79824,288000000,1
1,0,,,,,0,0,0,3880,407848,79834,342000000,1
2,0,,,,,0,0,0,3742,402216,79834,334000000,1
3,0,,,,,0,0,0,2085,222069,79834,322000000,1
10,0,,,,,0,0,0,2196,235578,79834,221000000,1
5,0,,,,,0,0,0,2236,243997,79834,296000000,1
7,0,,,,,0,0,0,2239,244259,79834,268000000,1
9,0,,,,,0,0,0,2015,211494,79834,238000000,1
1,0,,,,,0,0,0,3880,407848,79844,347000000,1
3,0,,,,,0,0,0,2085,222069,79844,327000000,1
2,0,,,,,0,0,0,3742,402216,79844,340000000,1
5,0,,,,,0,0,0,2236,243997,79844,302000000,1
7,0,,,,,0,0,0,2239,244259,79844,274000000,1
9,0,,,,,0,0,0,2015,211494,79844,243000000,1
10,0,,,,,0,0,0,2196,235578,79844,228000000,1
1,0,,,,,0,0,0,3880,407848,79854,356000000,1
10,0,,,,,0,0,0,2196,235578,79854,235000000,1
3,0,,,,,0,0,0,2085,222069,79854,336000000,1
7,0,,,,,0,0,0,2239,244259,79854,282000000,1
9,0,,,,,0,0,0,2015,211494,79854,251000000,1
2,0,,,,,0,0,0,3742,402216,79854,348000000,1
5,0,,,,,0,0,0,2236,243997,79854,310000000,1
1,0,,,,,0,0,0,3882,407988,79864,359000000,1
3,0,,,,,0,0,0,2086,222139,79864,340000000,1
10,0,,,,,0,0,0,2197,235648,79864,238000000,1
5,0,,,,,0,0,0,2237,244067,79864,315000000,1
2,0,,,,,0,0,0,3744,402356,79864,352000000,1
9,0,,,,,0,0,0,2017,211634,79864,256000000,1
7,0,,,,,0,0,0,2241,244399,79864,287000000,1
1,0,,,,,0,0,0,3882,407988,79874,364000000,1
9,0,,,,,0,0,0,2017,211634,79874,261000000,1
7,0,,,,,0,0,0,2241,244399,79874,291000000,1
5,0,,,,,0,0,0,2237,244067,79874,319000000,1
3,0,,,,,0,0,0,2086,222139,79874,346000000,1
2,0,,,,,0,0,0,3744,402356,79874,357000000,1
10,0,,,,,0,0,0,2197,235648,79874,243000000,1
1,0,,,,,0,0,0,3882,407988,79884,371000000,1
3,0,,,,,0,0,0,2086,222139,79884,351000000,1
2,0,,,,,0,0,0,3744,402356,79884,364000000,1
5,0,,,,,0,0,0,2237,244067,79884,326000000,1
10,0,,,,,0,0,0,2197,235648,79884,252000000,1
7,0,,,,,0,0,0,2241,244399,79884,298000000,1
9,0,,,,,0,0,0,2017,211634,79884,267000000,1
10,0,,,,,0,0,0,2197,235648,79894,256000000,1
1,0,,,,,0,0,0,3882,407988,79894,377000000,1
3,0,,,,,0,0,0,2086,222139,79894,357000000,1
9,0,,,,,0,0,0,2017,211634,79894,274000000,1
7,0,,,,,0,0,0,2241,244399,79894,304000000,1
5,0,,,,,0,0,0,2237,244067,79894,332000000,1
2,0,,,,,0,0,0,3744,402356,79894,370000000,1
3,0,,,,,0,0,0,2086,222139,79904,361000000,1
2,0,,,,,0,0,0,3744,402356,79904,374000000,1
1,0,,,,,0,0,0,3882,407988,79904,382000000,1
5,0,,,,,0,0,0,2237,244067,79904,337000000,1
9,0,,,,,0,0,0,2017,211634,79904,278000000,1
7,0,,,,,0,0,0,2241,244399,79904,308000000,1
10,0,,,,,0,0,0,2197,235648,79904,263000000,1
1,0,,,,,0,0,0,3882,407988,79914,386000000,1
10,0,,,,,0,0,0,2197,235648,79914,265000000,1
7,0,,,,,0,0,0,2241,244399,79914,313000000,1
9,0,,,,,0,0,0,2017,211634,79914,283000000,1
3,0,,,,,0,0,0,2086,222139,79914,366000000,1
5,0,,,,,0,0,0,2237,244067,79914,341000000,1
2,0,,,,,0,0,0,3744,402356,79914,379000000,1
10,0,,,,,0,0,0,2197,235648,79924,270000000,1
1,0,,,,,0,0,0,3882,407988,79924,391000000,1
3,0,,,,,0,0,0,2086,222139,79924,371000000,1
9,0,,,,,0,0,0,2017,211634,79924,287000000,1
5,0,,,,,0,0,0,2237,244067,79924,346000000,1
7,0,,,,,0,0,0,2241,244399,79924,317000000,1
2,0,,,,,0,0,0,3744,402356,79924,384000000,1
1,0,,,,,0,0,0,3882,407988,79934,395000000,1
2,0,,,,,0,0,0,3744,402356,79934,389000000,1
10,0,,,,,0,0,0,2197,235648,79934,274000000,1
3,0,,,,,0,0,0,2086,222139,79934,377000000,1
9,0,,,,,0,0,0,2017,211634,79934,292000000,1
5,0,,,,,0,0,0,2237,244067,79934,350000000,1
7,0,,,,,0,0,0,2241,244399,79934,322000000,1
1,0,,,,,0,0,0,3882,407988,79944,400000000,1
3,0,,,,,0,0,0,2086,222139,79944,380000000,1
10,0,,,,,0,0,0,2197,235648,79944,279000000,1
9,0,,,,,0,0,0,2017,211634,79944,297000000,1
5,0,,,,,0,0,0,2237,244067,79944,355000000,1
7,0,,,,,0,0,0,2241,244399,79944,327000000,1
2,0,,,,,0,0,0,3744,402356,79944,393000000,1
1,0,,,,,0,0,0,3882,407988,79954,406000000,1
10,0,,,,,0,0,0,2197,235648,79954,285000000,1
3,0,,,,,0,0,0,2086,222139,79954,386000000,1
2,0,,,,,0,0,0,3744,402356,79954,399000000,1
9,0,,,,,0,0,0,2017,211634,79954,303000000,1
7,0,,,,,0,0,0,2241,244399,79954,333000000,1
5,0,,,,,0,0,0,2237,244067,79954,361000000,1
1,0,,,,,0,0,0,3882,407988,79964,409000000,1
9,0,,,,,0,0,0,2017,211634,79964,305000000,1
2,0,,,,,0,0,0,3744,402356,79964,401000000,1
7,0,,,,,0,0,0,2241,244399,79964,336000000,1
5,0,,,,,0,0,0,2237,244067,79964,364000000,1
3,0,,,,,0,0,0,2086,222139,79964,392000000,1
10,0,,,,,0,0,0,2197,235648,79964,291000000,1
10,0,,,,,0,0,0,2197,235648,79974,295000000,1
2,0,,,,,0,0,0,3744,402356,79974,409000000,1
9,0,,,,,0,0,0,2017,211634,79974,313000000,1
3,0,,,,,0,0,0,2086,222139,79974,399000000,1
1,0,,,,,0,0,0,3882,407988,79974,420000000,1
7,0,,,,,0,0,0,2241,244399,79974,343000000,1
5,0,,,,,0,0,0,2237,244067,79974,371000000,1
10,0,,,,,0,0,0,2197,235648,79984,302000000,1
3,0,,,,,0,0,0,2086,222139,79984,405000000,1
1,0,,,,,0,0,0,3882,407988,79984,425000000,1
5,0,,,,,0,0,0,2237,244067,79984,379000000,1
7,0,,,,,0,0,0,2241,244399,79984,351000000,1
2,0,,,,,0,0,0,3744,402356,79984,417000000,1
9,0,,,,,0,0,0,2017,211634,79984,320000000,1
1,0,,,,,0,0,0,3882,407988,79994,426000000,1
3,0,,,,,0,0,0,2086,222139,79994,407000000,1
9,0,,,,,0,0,0,2017,211634,79994,323000000,1
10,0,,,,,0,0,0,2197,235648,79994,305000000,1
2,0,,,,,0,0,0,3745,402426,79994,420000000,1
7,0,,,,,0,0,0,2241,244399,79994,354000000,1
5,0,,,,,0,0,0,2237,244067,79994,382000000,1
3,0,,,,,0,0,0,2086,222139,80004,412000000,1
1,0,,,,,0,0,0,3882,407988,80004,433000000,1
9,0,,,,,0,0,0,2017,211634,80004,329000000,1
5,0,,,,,0,0,0,2237,244067,80004,388000000,1
7,0,,,,,0,0,0,2241,244399,80004,359000000,1
10,0,,,,,0,0,0,2197,235648,80004,314000000,1
2,0,,,,,0,0,0,3745,402426,80004,425000000,1
10,0,,,,,0,0,0,2197,235648,80014,318000000,1
1,0,,,,,0,0,0,3882,407988,80014,439000000,1
3,0,,,,,0,0,0,2086,222139,80014,419000000,1
9,0,,,,,0,0,0,2017,211634,80014,335000000,1
2,0,,,,,0,0,0,3745,402426,80014,432000000,1
5,0,,,,,0,0,0,2237,244067,80014,394000000,1
7,0,,,,,0,0,0,2241,244399,80014,365000000,1
10,0,,,,,0,0,0,2197,235648,80024,325000000,1
1,0,,,,,0,0,0,3882,407988,80024,446000000,1
2,0,,,,,0,0,0,3745,402426,80024,439000000,1
7,0,,,,,0,0,0,2241,244399,80024,372000000,1
9,0,,,,,0,0,0,2017,211634,80024,342000000,1
3,0,,,,,0,0,0,2086,222139,80024,427000000,1
5,0,,,,,0,0,0,2237,244067,80024,401000000,1
10,0,,,,,0,0,0,2197,235648,80034,330000000,1
2,0,,,,,0,0,0,3745,402426,80034,445000000,1
1,0,,,,,0,0,0,3882,407988,80034,454000000,1
3,0,,,,,0,0,0,2086,222139,80034,433000000,1
5,0,,,,,0,0,0,2237,244067,80034,407000000,1
7,0,,,,,0,0,0,2241,244399,80034,379000000,1
9,0,,,,,0,0,0,2017,211634,80034,348000000,1
1,0,,,,,0,0,0,3882,407988,80044,458000000,1
10,0,,,,,0,0,0,2197,235648,80044,337000000,1
2,0,,,,,0,0,0,3745,402426,80044,452000000,1
9,0,,,,,0,0,0,2017,211634,80044,355000000,1
3,0,,,,,0,0,0,2086,222139,80044,439000000,1
7,0,,,,,0,0,0,2241,244399,80044,385000000,1
5,0,,,,,0,0,0,2237,244067,80044,413000000,1
1,0,,,,,0,0,0,3882,407988,80054,465000000,1
3,0,,,,,0,0,0,2086,222139,80054,446000000,1
10,0,,,,,0,0,0,2197,235648,80054,344000000,1
2,0,,,,,0,0,0,3745,402426,80054,458000000,1
7,0,,,,,0,0,0,2241,244399,80054,392000000,1
5,0,,,,,0,0,0,2237,244067,80054,420000000,1
9,0,,,,,0,0,0,2017,211634,80054,361000000,1
10,0,,,,,0,0,0,2197,235648,80064,350000000,1
1,0,,,,,0,0,0,3882,407988,80064,473000000,1
2,0,,,,,0,0,0,3745,402426,80064,465000000,1
3,0,,,,,0,0,0,2086,222139,80064,453000000,1
7,0,,,,,0,0,0,2241,244399,80064,398000000,1
5,0,,,,,0,0,0,2237,244067,80064,427000000,1
9,0,,,,,0,0,0,2017,211634,80064,368000000,1
1,0,,,,,0,0,0,3882,407988,80074,478000000,1
10,0,,,,,0,0,0,2197,235648,80074,357000000,1
3,0,,,,,0,0,0,2086,222139,80074,459000000,1
2,0,,,,,0,0,0,3745,402426,80074,472000000,1
7,0,,,,,0,0,0,2241,244399,80074,405000000,1
9,0,,,,,0,0,0,2017,211634,80074,375000000,1
5,0,,,,,0,0,0,2237,244067,80074,434000000,1
1,0,,,,,0,0,0,3882,407988,80084,485000000,1
10,0,,,,,0,0,0,2197,235648,80084,364000000,1
3,0,,,,,0,0,0,2086,222139,80084,466000000,1
2,0,,,,,0,0,0,3745,402426,80084,478000000,1
9,0,,,,,0,0,0,2017,211634,80084,381000000,1
7,0,,,,,0,0,0,2241,244399,80084,412000000,1
5,0,,,,,0,0,0,2237,244067,80084,440000000,1
1,0,,,,,0,0,0,3882,407988,80094,491000000,1
2,0,,,,,0,0,0,3745,402426,80094,483000000,1
5,0,,,,,0,0,0,2237,244067,80094,445000000,1
7,0,,,,,0,0,0,2241,244399,80094,417000000,1
10,0,,,,,0,0,0,2197,235648,80094,371000000,1
9,0,,,,,0,0,0,2017,211634,80094,387000000,1
3,0,,,,,0,0,0,2086,222139,80094,473000000,1
3,0,,,,,0,0,0,2086,222139,80104,476000000,1
9,0,,,,,0,0,0,2017,211634,80104,393000000,1
2,0,,,,,0,0,0,3745,402426,80104,489000000,1
1,0,,,,,0,0,0,3882,407988,80104,496000000,1
5,0,,,,,0,0,0,2237,244067,80104,451000000,1
10,0,,,,,0,0,0,2197,235648,80104,377000000,1
7,0,,,,,0,0,0,2241,244399,80104,423000000,1
1,0,,,,,0,0,0,3882,407988,80114,502000000,1
10,0,,,,,0,0,0,2197,235648,80114,381000000,1
3,0,,,,,0,0,0,2086,222139,80114,482000000,1
7,0,,,,,0,0,0,2241,244399,80114,429000000,1
2,0,,,,,0,0,0,3745,402426,80114,495000000,1
9,0,,,,,0,0,0,2017,211634,80114,399000000,1
5,0,,,,,0,0,0,2237,244067,80114,457000000,1
1,0,,,,,0,0,0,3886,408268,80124,504000000,1
3,0,,,,,0,0,0,2088,222279,80124,485000000,1
2,0,,,,,0,0,0,3750,402776,80124,497000000,1
10,0,,,,,0,0,0,2199,235788,80124,383000000,1
9,0,,,,,0,0,0,2019,211774,80124,401000000,1
5,0,,,,,0,0,0,2240,244277,80124,460000000,1
7,0,,,,,0,0,0,2243,244539,80124,432000000,1
3,0,,,,,0,0,0,2088,222279,80134,491000000,1
10,0,,,,,0,0,0,2199,235788,80134,392000000,1
1,0,,,,,0,0,0,3886,408268,80134,513000000,1
7,0,,,,,0,0,0,2243,244539,80134,439000000,1
9,0,,,,,0,0,0,2019,211774,80134,408000000,1
2,0,,,,,0,0,0,3750,402776,80134,505000000,1
5,0,,,,,0,0,0,2240,244277,80134,467000000,1
1,0,,,,,0,0,0,3886,408268,80144,519000000,1
3,0,,,,,0,0,0,2088,222279,80144,500000000,1
10,0,,,,,0,0,0,2199,235788,80144,398000000,1
2,0,,,,,0,0,0,3750,402776,80144,512000000,1
5,0,,,,,0,0,0,2240,244277,80144,474000000,1
7,0,,,,,0,0,0,2243,244539,80144,445000000,1
9,0,,,,,0,0,0,2019,211774,80144,415000000,1
1,0,,,,,0,0,0,3886,408268,80154,526000000,1
10,0,,,,,0,0,0,2199,235788,80154,405000000,1
3,0,,,,,0,0,0,2088,222279,80154,507000000,1
2,0,,,,,0,0,0,3750,402776,80154,519000000,1
7,0,,,,,0,0,0,2243,244539,80154,452000000,1
9,0,,,,,0,0,0,2019,211774,80154,422000000,1
5,0,,,,,0,0,0,2240,244277,80154,481000000,1
1,0,,,,,0,0,0,3886,408268,80164,534000000,1
10,0,,,,,0,0,0,2199,235788,80164,413000000,1
3,0,,,,,0,0,0,2088,222279,80164,514000000,1
9,0,,,,,0,0,0,2019,211774,80164,429000000,1
2,0,,,,,0,0,0,3750,402776,80164,526000000,1
7,0,,,,,0,0,0,2243,244539,80164,460000000,1
5,0,,,,,0,0,0,2240,244277,80164,488000000,1
1,0,,,,,0,0,0,3886,408268,80174,541000000,1
3,0,,,,,0,0,0,2088,222279,80174,522000000,1
10,0,,,,,0,0,0,2199,235788,80174,420000000,1
7,0,,,,,0,0,0,2243,244539,80174,467000000,1
9,0,,,,,0,0,0,2019,211774,80174,437000000,1
2,0,,,,,0,0,0,3750,402776,80174,534000000,1
5,0,,,,,0,0,0,2240,244277,80174,496000000,1
1,0,,,,,0,0,0,3886,408268,80184,548000000,1
10,0,,,,,0,0,0,2199,235788,80184,427000000,1
3,0,,,,,0,0,0,2088,222279,80184,529000000,1
2,0,,,,,0,0,0,3750,402776,80184,541000000,1
7,0,,,,,0,0,0,2243,244539,80184,474000000,1
5,0,,,,,0,0,0,2240,244277,80184,503000000,1
9,0,,,,,0,0,0,2019,211774,80184,444000000,1
1,0,,,,,0,0,0,3886,408268,80194,555000000,1
3,0,,,,,0,0,0,2088,222279,80194,536000000,1
10,0,,,,,0,0,0,2199,235788,80194,434000000,1
9,0,,,,,0,0,0,2019,211774,80194,451000000,1
7,0,,,,,0,0,0,2243,244539,80194,481000000,1
2,0,,,,,0,0,0,3750,402776,80194,548000000,1
5,0,,,,,0,0,0,2240,244277,80194,510000000,1
3,0,,,,,0,0,0,2088,222279,80204,542000000,1
1,0,,,,,0,0,0,3886,408268,80204,562000000,1
7,0,,,,,0,0,0,2243,244539,80204,488000000,1
2,0,,,,,0,0,0,3750,402776,80204,555000000,1
9,0,,,,,0,0,0,2019,211774,80204,458000000,1
5,0,,,,,0,0,0,2240,244277,80204,516000000,1
10,0,,,,,0,0,0,2199,235788,80204,443000000,1
1,0,,,,,0,0,0,3886,408268,80214,569000000,1
3,0,,,,,0,0,0,2088,222279,80214,549000000,1
7,0,,,,,0,0,0,2243,244539,80214,495000000,1
9,0,,,,,0,0,0,2019,211774,80214,465000000,1
5,0,,,,,0,0,0,2240,244277,80214,523000000,1
10,0,,,,,0,0,0,2199,235788,80214,450000000,1
2,0,,,,,0,0,0,3750,402776,80214,562000000,1
3,0,,,,,0,0,0,2088,222279,80224,555000000,1
2,0,,,,,0,0,0,3750,402776,80224,567000000,1
1,0,,,,,0,0,0,3886,408268,80224,575000000,1
5,0,,,,,0,0,0,2240,244277,80224,529000000,1
7,0,,,,,0,0,0,2243,244539,80224,501000000,1
10,0,,,,,0,0,0,2199,235788,80224,456000000,1
9,0,,,,,0,0,0,2019,211774,80224,471000000,1
1,0,,,,,0,0,0,3886,408268,80234,580000000,1
2,0,,,,,0,0,0,3750,402776,80234,574000000,1
9,0,,,,,0,0,0,2019,211774,80234,477000000,1
3,0,,,,,0,0,0,2088,222279,80234,561000000,1
10,0,,,,,0,0,0,2199,235788,80234,462000000,1
7,0,,,,,0,0,0,2243,244539,80234,507000000,1
5,0,,,,,0,0,0,2240,244277,80234,536000000,1
3,0,,,,,0,0,0,2088,222279,80244,565000000,1
1,0,,,,,0,0,0,3886,408268,80244,585000000,1
2,0,,,,,0,0,0,3750,402776,80244,578000000,1
9,0,,,,,0,0,0,2019,211774,80244,481000000,1
7,0,,,,,0,0,0,2243,244539,80244,512000000,1
5,0,,,,,0,0,0,2240,244277,80244,540000000,1
10,0,,,,,0,0,0,2199,235788,80244,466000000,1
1,0,,,,,0,0,0,3886,408268,80254,590000000,1
10,0,,,,,0,0,0,2199,235788,80254,468000000,1
2,0,,,,,0,0,0,3750,402776,80254,583000000,1
3,0,,,,,0,0,0,2088,222279,80254,570000000,1
9,0,,,,,0,0,0,2019,211774,80254,486000000,1
7,0,,,,,0,0,0,2243,244539,80254,516000000,1
5,0,,,,,0,0,0,2240,244277,80254,545000000,1
2,0,,,,,0,0,0,3750,402776,80264,587000000,1
1,0,,,,,0,0,0,3887,408338,80264,595000000,1
9,0,,,,,0,0,0,2019,211774,80264,491000000,1
10,0,,,,,0,0,0,2200,235858,80264,476000000,1
7,0,,,,,0,0,0,2244,244609,80264,521000000,1
5,0,,,,,0,0,0,2242,244417,80264,550000000,1
3,0,,,,,0,0,0,2088,222279,80264,577000000,1
1,0,,,,,0,0,0,3887,408338,80274,600000000,1
3,0,,,,,0,0,0,2088,222279,80274,581000000,1
2,0,,,,,0,0,0,3750,402776,80274,594000000,1
9,0,,,,,0,0,0,2019,211774,80274,497000000,1
5,0,,,,,0,0,0,2242,244417,80274,556000000,1
7,0,,,,,0,0,0,2244,244609,80274,527000000,1
10,0,,,,,0,0,0,2200,235858,80274,482000000,1
3,0,,,,,0,0,0,2088,222279,80284,585000000,1
1,0,,,,,0,0,0,3887,408338,80284,605000000,1
2,0,,,,,0,0,0,3750,402776,80284,598000000,1
9,0,,,,,0,0,0,2019,211774,80284,501000000,1
5,0,,,,,0,0,0,2242,244417,80284,560000000,1
7,0,,,,,0,0,0,2244,244609,80284,532000000,1
10,0,,,,,0,0,0,2200,235858,80284,486000000,1
1,0,,,,,0,0,0,3887,408338,80294,610000000,1
10,0,,,,,0,0,0,2200,235858,80294,489000000,1
9,0,,,,,0,0,0,2019,211774,80294,507000000,1
2,0,,,,,0,0,0,3750,402776,80294,604000000,1
5,0,,,,,0,0,0,2242,244417,80294,565000000,1
3,0,,,,,0,0,0,2088,222279,80294,591000000,1
7,0,,,,,0,0,0,2244,244609,80294,537000000,1
1,0,,,,,0,0,0,3887,408338,80304,614000000,1
3,0,,,,,0,0,0,2088,222279,80304,594000000,1
2,0,,,,,0,0,0,3750,402776,80304,606000000,1
5,0,,,,,0,0,0,2242,244417,80304,569000000,1
9,0,,,,,0,0,0,2019,211774,80304,510000000,1
7,0,,,,,0,0,0,2244,244609,80304,541000000,1
10,0,,,,,0,0,0,2200,235858,80304,495000000,1
10,0,,,,,0,0,0,2200,235858,80314,499000000,1
1,0,,,,,0,0,0,3887,408338,80314,620000000,1
3,0,,,,,0,0,0,2088,222279,80314,600000000,1
9,0,,,,,0,0,0,2019,211774,80314,516000000,1
2,0,,,,,0,0,0,3750,402776,80314,613000000,1
7,0,,,,,0,0,0,2244,244609,80314,546000000,1
5,0,,,,,0,0,0,2242,244417,80314,575000000,1
1,0,,,,,0,0,0,3887,408338,80324,626000000,1
3,0,,,,,0,0,0,2088,222279,80324,607000000,1
2,0,,,,,0,0,0,3750,402776,80324,619000000,1
5,0,,,,,0,0,0,2242,244417,80324,581000000,1
9,0,,,,,0,0,0,2019,211774,80324,522000000,1
7,0,,,,,0,0,0,2244,244609,80324,552000000,1
10,0,,,,,0,0,0,2200,235858,80324,507000000,1
1,0,,,,,0,0,0,3887,408338,80334,632000000,1
2,0,,,,,0,0,0,3750,402776,80334,624000000,1
9,0,,,,,0,0,0,2019,211774,80334,528000000,1
10,0,,,,,0,0,0,2200,235858,80334,512000000,1
3,0,,,,,0,0,0,2088,222279,80334,614000000,1
5,0,,,,,0,0,0,2242,244417,80334,586000000,1
7,0,,,,,0,0,0,2244,244609,80334,558000000,1
1,0,,,,,0,0,0,3887,408338,80344,638000000,1
3,0,,,,,0,0,0,2088,222279,80344,618000000,1
9,0,,,,,0,0,0,2019,211774,80344,534000000,1
2,0,,,,,0,0,0,3750,402776,80344,631000000,1
